,ip,nb_www,phish_hints,nb_hyperlinks,domain_in_title,domain_age,google_index,page_rank,digit_ratio_url,digit_ratio_hostname
7671,0,0,0,14,1,7295,1,5,0.030303030303030304,0.030303030303030304
3624,0,0,0,20,1,8872,1,4,0.0,0.0
677,0,1,0,87,1,6134,0,5,0.021739130434782608,0.021739130434782608
7388,0,1,0,49,0,-1,0,3,0.0,0.0
10565,1,1,3,88,1,2047,1,0,0.27380952380952384,0.27380952380952384
1860,0,1,0,128,1,5240,0,5,0.06666666666666667,0.06666666666666667
3941,0,1,0,112,1,5065,0,3,0.0,0.0
10571,1,0,6,13,1,319,1,0,0.2430939226519337,0.2430939226519337
1856,0,0,0,8,0,1337,0,6,0.2571428571428571,0.2571428571428571
2068,0,0,0,0,1,44,1,0,0.09375,0.09375
3470,1,0,0,51,1,3993,1,0,0.1651376146788991,0.1651376146788991
11317,0,0,2,1,0,8346,1,10,0.0,0.0
7857,0,1,0,162,0,-1,0,3,0.0,0.0
8141,0,0,0,163,0,9075,0,5,0.06976744186046512,0.06976744186046512
3076,1,0,0,51,1,3993,1,0,0.2826086956521739,0.2826086956521739
1287,0,1,0,195,1,2566,0,3,0.0,0.0
5916,0,0,0,306,1,7298,0,5,0.0,0.0
11034,0,0,0,0,1,3310,1,0,0.0,0.0
10651,0,1,0,96,0,9204,0,6,0.0,0.0
5959,0,0,0,32,1,-1,0,3,0.0,0.0
1776,1,0,0,4,1,4003,1,0,0.14414414414414414,0.14414414414414414
7976,0,1,0,17,1,3241,0,2,0.13636363636363635,0.13636363636363635
6539,0,1,0,15,1,333,1,0,0.047619047619047616,0.047619047619047616
6401,1,0,1,17,1,-1,1,0,0.20454545454545456,0.20454545454545456
5976,0,1,0,58,1,3851,0,4,0.0,0.0
10359,1,0,2,18,1,4478,1,2,0.1592920353982301,0.1592920353982301
166,0,1,0,53,0,-1,0,3,0.0,0.0
4821,0,1,0,417,0,6315,0,6,0.09259259259259259,0.09259259259259259
10888,0,1,0,278,1,-1,0,3,0.0,0.0
2485,1,0,4,17,1,4646,1,0,0.23076923076923078,0.23076923076923078
9342,0,0,3,0,1,715,1,1,0.0,0.0
4598,0,0,0,26,1,-1,0,2,0.0,0.0
3723,1,0,0,30,1,5767,1,2,0.4528301886792453,0.4528301886792453
555,0,0,0,28,0,8121,0,7,0.0,0.0
3589,0,1,0,52,0,5636,0,10,0.04878048780487805,0.04878048780487805
5613,0,0,0,130,1,-1,1,4,0.0,0.0
5029,1,0,0,6,1,4225,1,3,0.20212765957446807,0.20212765957446807
8394,0,0,0,6,1,8922,1,3,0.0,0.0
6470,0,1,0,12,1,1771,1,0,0.0,0.0
6074,0,1,0,78,1,6490,0,3,0.11627906976744186,0.11627906976744186
634,0,1,0,302,0,9227,1,6,0.10204081632653061,0.10204081632653061
4849,0,1,0,5,1,135,1,0,0.06756756756756757,0.06756756756756757
9292,1,1,0,51,1,3993,1,0,0.1388888888888889,0.1388888888888889
1071,1,1,0,7,1,216,1,0,0.24615384615384617,0.24615384615384617
11279,0,0,1,22,1,5616,1,5,0.04477611940298507,0.04477611940298507
3694,0,1,0,175,0,8146,0,6,0.0,0.0
3046,0,1,3,85,1,-1,1,2,0.0,0.0
5725,0,1,0,129,0,12126,0,7,0.08860759493670886,0.08860759493670886
510,0,0,2,11,1,-1,1,0,0.10144927536231885,0.10144927536231885
8741,0,1,0,65,1,3229,0,2,0.0,0.0
2031,0,1,0,17,1,1119,0,1,0.0,0.0
292,0,1,0,0,1,7705,1,5,0.08888888888888889,0.08888888888888889
4381,0,1,0,8,1,6314,0,3,0.0,0.0
1392,0,0,0,215,1,4061,0,5,0.0684931506849315,0.0684931506849315
4285,0,1,0,16,1,2273,0,3,0.0,0.0
8492,0,0,0,26,1,8019,1,4,0.1171875,0.1171875
7209,0,0,0,890,1,7119,1,4,0.041666666666666664,0.041666666666666664
2195,0,0,2,23,1,162,1,0,0.0,0.0
484,0,0,1,1,1,5257,1,2,0.0,0.0
6109,0,0,0,6,1,1335,1,0,0.0,0.0
9273,0,1,0,605,0,4957,0,2,0.0,0.0
4241,0,1,0,137,1,-1,0,2,0.0,0.0
5208,0,1,0,126,1,3890,0,3,0.0,0.0
100,0,1,0,104,1,4664,0,4,0.0,0.0
9416,0,1,0,182,0,3753,0,2,0.0,0.0
5399,1,0,0,51,1,3993,1,0,0.14705882352941177,0.14705882352941177
3184,0,1,0,361,0,6070,0,8,0.0,0.0
4054,0,0,0,9,1,1792,1,0,0.03636363636363636,0.03636363636363636
9077,0,1,0,76,1,3993,0,5,0.0,0.0
10313,1,0,1,0,1,1534,1,0,0.3333333333333333,0.3333333333333333
11188,0,0,0,186,1,6074,1,5,0.0,0.0
10666,0,0,0,59,1,-1,0,0,0.125,0.125
5871,0,0,0,115,1,2,1,0,0.05,0.05
3439,0,1,0,28,1,3104,0,3,0.05333333333333334,0.05333333333333334
8355,1,0,0,4,1,-1,1,0,0.30303030303030304,0.30303030303030304
11299,1,0,0,22,1,-1,0,9,0.1415929203539823,0.1415929203539823
9276,1,0,4,1,1,1496,1,2,0.07476635514018691,0.07476635514018691
2580,0,1,0,18,1,5309,0,5,0.0,0.0
7772,0,0,0,161,1,7298,0,5,0.0,0.0
5017,0,1,0,99,0,5618,1,5,0.0,0.0
7045,1,2,3,359,1,4798,0,4,0.7620967741935484,0.7620967741935484
5420,0,1,3,0,1,8924,0,5,0.14606741573033707,0.14606741573033707
6327,0,1,0,45,1,1535,0,4,0.0,0.0
4189,0,1,0,59,1,-1,0,2,0.0,0.0
8005,0,1,0,275,1,5551,0,5,0.1,0.1
7226,0,0,0,103,1,7051,1,2,0.030303030303030304,0.030303030303030304
2866,0,1,0,573,0,1459,0,1,0.0,0.0
4161,1,0,0,51,1,3993,1,0,0.14414414414414414,0.14414414414414414
7073,0,0,0,194,1,7299,0,5,0.0,0.0
273,0,0,0,40,0,7557,0,2,0.0,0.0
6035,0,0,0,21,1,5627,1,5,0.08,0.08
657,0,0,0,58,0,7828,1,6,0.17391304347826086,0.17391304347826086
1678,1,1,0,4,1,4003,1,0,0.17391304347826086,0.17391304347826086
5676,0,1,0,47,1,3958,0,4,0.0,0.0
6147,0,0,0,62,1,5231,0,7,0.0,0.0
8165,1,1,3,83,0,-1,1,2,0.22784810126582278,0.22784810126582278
8065,0,0,0,12,0,4170,0,3,0.16326530612244897,0.16326530612244897
9723,0,1,0,54,1,734,0,2,0.0,0.0
5306,0,0,0,45,1,1141,1,0,0.1875,0.1875
6233,0,0,4,6,1,4609,1,3,0.0,0.0
328,0,0,1,12,0,990,0,1,0.0,0.0
211,0,1,0,67,1,4996,0,4,0.0,0.0
6286,0,1,0,177,1,6977,0,4,0.0,0.0
7569,0,0,0,146,1,2122,1,6,0.0,0.0
4742,0,0,0,73,0,3789,0,3,0.08860759493670886,0.08860759493670886
4346,0,0,0,10,1,62,1,0,0.0196078431372549,0.0196078431372549
7393,0,1,0,88,0,3514,0,5,0.07407407407407407,0.07407407407407407
6045,1,0,0,51,1,3992,1,0,0.24752475247524752,0.24752475247524752
3796,0,0,0,14,1,7295,1,5,0.0,0.0
1042,0,0,0,135,1,2688,0,5,0.0425531914893617,0.0425531914893617
7652,0,0,1,87,1,-1,1,3,0.0,0.0
3873,0,0,0,0,1,-1,0,1,0.0,0.0
119,0,1,0,5,1,135,1,0,0.08333333333333333,0.08333333333333333
2094,0,0,0,32,1,254,1,0,0.058823529411764705,0.058823529411764705
6668,0,1,0,3,0,7693,0,5,0.07462686567164178,0.07462686567164178
4800,0,1,0,12,1,392,0,4,0.0,0.0
4148,1,0,0,30,1,5767,1,2,0.4,0.4
6090,0,1,0,146,0,8516,0,10,0.0,0.0
892,0,1,0,9,0,9007,0,7,0.0,0.0
4146,0,1,0,52,1,10127,1,6,0.08571428571428572,0.08571428571428572
4041,0,0,2,0,1,-1,1,3,0.0,0.0
7015,0,1,0,117,1,4824,0,4,0.0,0.0
9844,0,0,0,14,1,7297,1,5,0.0,0.0
5731,0,0,1,466,0,4775,0,5,0.006535947712418301,0.006535947712418301
1355,0,1,0,85,1,9021,0,4,0.0,0.0
5770,0,0,0,113,1,-1,1,9,0.10526315789473684,0.10526315789473684
4862,1,1,0,0,1,-1,1,0,0.8553191489361702,0.8553191489361702
9810,1,1,0,75,1,1279,1,0,0.24210526315789474,0.24210526315789474
8631,0,0,0,21,1,5616,1,5,0.08928571428571429,0.08928571428571429
4608,0,0,0,39,1,6343,0,1,0.0,0.0
5305,1,0,0,51,1,1659,1,0,0.4,0.4
40,0,0,4,23,1,3125,1,1,0.0,0.0
6482,0,0,0,4,1,9806,0,5,0.10344827586206896,0.10344827586206896
11177,0,0,0,10,1,61,1,0,0.0,0.0
3224,0,1,0,243,1,-1,0,2,0.0,0.0
1767,0,1,0,331,0,2632,0,3,0.0,0.0
2515,0,0,0,1,1,7083,1,3,0.007194244604316547,0.007194244604316547
6206,1,0,0,0,1,4377,1,1,0.23809523809523808,0.23809523809523808
9450,0,0,0,143,0,8346,0,10,0.0,0.0
1920,0,1,1,37,0,-1,1,1,0.0,0.0
4700,0,1,0,2,1,-1,0,2,0.0,0.0
10538,0,1,0,0,1,5321,1,2,0.0,0.0
1223,0,0,0,121,1,2133,0,4,0.0,0.0
5901,0,1,2,0,1,6006,1,2,0.02857142857142857,0.02857142857142857
6899,0,0,0,103,1,6255,1,0,0.0967741935483871,0.0967741935483871
6875,0,0,0,4,1,3270,1,0,0.034482758620689655,0.034482758620689655
5515,0,1,0,60,0,-1,0,2,0.0,0.0
4860,0,1,0,61,1,3806,0,2,0.0,0.0
4032,0,0,0,269,1,7623,1,5,0.14285714285714285,0.14285714285714285
4283,0,1,0,20,1,8252,0,4,0.0,0.0
7380,0,0,0,11,1,257,0,0,0.2608695652173913,0.2608695652173913
9051,0,0,0,51,0,2968,1,3,0.05128205128205128,0.05128205128205128
434,0,1,0,139,1,3727,0,4,0.0,0.0
2375,0,1,2,4,1,6080,1,2,0.0,0.0
10987,0,0,0,162,0,2344,1,2,0.0,0.0
5349,0,1,0,36,1,6732,0,2,0.0,0.0
6113,0,1,0,171,0,8145,0,6,0.0,0.0
3724,1,0,4,30,1,-1,1,0,0.15789473684210525,0.15789473684210525
8322,1,0,1,31,1,-1,1,2,0.5714285714285714,0.5714285714285714
7841,0,0,0,22,1,5616,1,5,0.06349206349206349,0.06349206349206349
7583,0,1,0,95,1,3385,0,3,0.0,0.0
7681,1,0,1,9,1,7764,0,5,0.06451612903225806,0.06451612903225806
948,0,0,0,0,1,4736,0,1,0.0,0.0
7884,0,0,0,491,0,7130,1,7,0.0,0.0
6117,0,0,0,741,0,7130,0,7,0.0,0.0
11211,0,1,0,30,1,7662,0,3,0.0,0.0
344,0,1,0,152,1,8018,0,3,0.0,0.0
5086,0,0,3,22,1,397,1,0,0.0,0.0
254,0,1,0,176,1,8697,1,5,0.0,0.0
7169,0,1,0,65,1,6507,1,4,0.0,0.0
4466,0,1,2,50,1,2950,0,4,0.0,0.0
4078,0,0,0,0,1,167,1,0,0.0,0.0
9255,0,0,0,0,1,2750,1,1,0.2222222222222222,0.2222222222222222
7058,0,0,0,1,1,895,1,0,0.0,0.0
9952,0,0,0,26,1,9056,1,7,0.0,0.0
11046,0,0,0,0,1,72,1,0,0.0,0.0
10515,0,1,0,160,1,5400,1,5,0.0,0.0
11326,0,1,0,67,0,8732,0,4,0.0,0.0
6903,0,0,0,368,1,7123,0,4,0.0,0.0
9868,0,1,0,35,1,5981,0,2,0.0,0.0
3072,1,0,0,51,1,3992,1,0,0.21153846153846154,0.21153846153846154
3215,0,1,0,14,1,4478,0,5,0.0,0.0
4989,0,0,0,434,0,7131,0,7,0.0,0.0
5521,0,1,0,63,0,4455,0,4,0.0,0.0
6657,0,1,0,288,0,9283,0,7,0.058823529411764705,0.058823529411764705
483,1,0,0,0,1,4942,1,0,0.6388888888888888,0.6388888888888888
4696,0,1,0,272,1,978,0,3,0.0,0.0
8208,0,1,0,200,0,5509,0,7,0.0,0.0
4431,0,0,0,66,1,2095,0,2,0.0,0.0
9893,0,1,3,8,0,1971,0,0,0.0,0.0
11245,0,1,0,50,0,3537,0,2,0.0,0.0
11290,0,1,1,27,1,1149,1,2,0.043478260869565216,0.043478260869565216
1700,0,0,0,80,1,-1,0,5,0.0,0.0
11085,0,0,0,34,0,-1,0,3,0.0,0.0
662,0,0,0,83,1,5612,1,5,0.0,0.0
6160,0,0,0,0,1,-1,1,2,0.0,0.0
4111,0,0,0,92,0,6512,0,5,0.0,0.0
11160,0,1,0,9,1,6384,0,5,0.0,0.0
7208,0,0,0,38,1,7187,0,5,0.0,0.0
5664,0,1,0,91,1,-1,0,2,0.0,0.0
1835,0,1,0,197,1,5224,0,8,0.0,0.0
10349,0,1,0,194,1,5222,0,8,0.0,0.0
2386,1,0,2,1,1,-1,1,2,0.12631578947368421,0.12631578947368421
4097,0,0,0,6,0,7412,1,2,0.0,0.0
10580,1,1,0,0,1,-1,1,0,0.43902439024390244,0.43902439024390244
6156,0,1,0,56,0,1976,0,2,0.0,0.0
8464,0,0,0,206,1,7160,0,3,0.0,0.0
10732,0,0,0,81,1,3248,0,2,0.047058823529411764,0.047058823529411764
2957,0,0,4,6,1,4609,1,3,0.0,0.0
4327,0,1,0,98,1,3744,0,2,0.0,0.0
3945,0,1,0,58,0,7126,0,6,0.04,0.04
7578,0,0,0,131,1,2442,0,1,0.0,0.0
9185,0,1,0,50,0,8618,0,6,0.0,0.0
6384,0,0,0,21,1,1080,1,0,0.0,0.0
1756,0,1,0,875,1,4259,0,3,0.0,0.0
3033,0,1,0,106,1,7672,0,6,0.0,0.0
5396,0,0,0,113,1,7448,0,8,0.0,0.0
5930,0,0,0,122,0,4329,0,4,0.0,0.0
4759,0,1,0,139,1,6673,0,2,0.0,0.0
9178,0,1,0,68,1,3731,0,2,0.0,0.0
2217,0,1,0,685,0,8765,0,6,0.0,0.0
4565,0,0,0,237,1,1,1,0,0.0,0.0
2572,0,0,1,13,1,-1,1,0,0.02631578947368421,0.02631578947368421
3416,1,0,0,51,1,3993,1,0,0.2549019607843137,0.2549019607843137
10837,0,1,0,1,0,2165,0,3,0.0,0.0
11136,1,1,2,18,1,2428,1,5,0.14285714285714285,0.14285714285714285
8021,1,0,3,25,0,2018,1,0,0.5373134328358209,0.5373134328358209
6753,0,0,0,401,1,3198,0,3,0.0,0.0
4398,0,0,0,22,0,711,0,2,0.0,0.0
9510,0,1,0,153,1,5751,0,5,0.0,0.0
3176,0,1,0,20,1,-1,0,3,0.0,0.0
9603,0,1,0,18,1,7449,0,5,0.0,0.0
5799,0,0,0,103,1,5892,1,2,0.0,0.0
5880,0,0,0,0,1,5158,1,8,0.0,0.0
6863,0,1,1,17,0,8027,1,5,0.0,0.0
2381,0,1,0,64,1,3199,1,3,0.0,0.0
580,0,1,0,96,0,9201,0,6,0.0,0.0
2498,0,0,0,14,1,7295,1,5,0.0,0.0
7832,0,0,0,104,0,44,0,2,0.0,0.0
3195,1,0,0,19,1,8018,1,4,0.30180180180180183,0.30180180180180183
10139,1,0,1,4,1,276,1,0,0.7916666666666666,0.7916666666666666
5504,0,1,0,463,1,3317,0,3,0.0,0.0
8332,0,0,0,23,1,29,1,0,0.0,0.0
1002,0,1,3,38,1,778,1,0,0.06060606060606061,0.06060606060606061
10403,0,0,0,32,1,-1,1,9,0.047619047619047616,0.047619047619047616
8158,0,1,0,157,0,5729,0,6,0.0,0.0
9840,0,0,0,36,1,7621,1,6,0.0,0.0
1506,0,1,0,150,1,7310,0,5,0.0,0.0
2801,0,1,0,52,0,10648,0,4,0.0,0.0
10684,0,0,0,26,1,8019,1,4,0.04032258064516129,0.04032258064516129
7636,1,0,0,4,1,1967,1,3,0.30434782608695654,0.30434782608695654
395,0,1,0,80,1,7371,0,5,0.0,0.0
9918,0,1,0,342,1,8746,1,4,0.07017543859649122,0.07017543859649122
9758,1,0,0,4,1,-1,1,2,0.2222222222222222,0.2222222222222222
5289,0,0,0,13,1,295,1,1,0.0,0.0
1788,1,1,0,60,1,5051,0,7,0.16,0.16
10063,0,0,0,4,1,1834,1,0,0.08333333333333333,0.08333333333333333
1636,0,1,0,36,1,5396,0,5,0.045454545454545456,0.045454545454545456
3509,0,0,0,31,1,6,1,0,0.0,0.0
10161,0,1,0,106,1,7668,0,6,0.01639344262295082,0.01639344262295082
9484,1,0,0,51,1,3993,1,0,0.16363636363636364,0.16363636363636364
468,0,1,1,74,1,4097,1,3,0.009615384615384616,0.009615384615384616
10560,0,1,0,37,1,933,0,3,0.0,0.0
10712,0,0,0,45,1,-2,0,0,0.1875,0.1875
10442,0,1,0,57,1,7140,0,3,0.0,0.0
11242,0,1,4,6,1,4609,1,3,0.0,0.0
476,1,1,0,0,1,2595,0,4,0.1891891891891892,0.1891891891891892
10563,0,0,2,51,1,8346,1,10,0.0,0.0
2238,0,1,0,333,0,1801,0,4,0.0,0.0
6695,0,1,0,97,1,2625,1,3,0.058823529411764705,0.058823529411764705
10223,0,0,2,0,1,-1,1,1,0.0,0.0
5056,0,1,0,114,0,-1,1,4,0.0,0.0
3091,0,0,0,125,1,12430,1,5,0.0,0.0
9188,1,0,0,89,1,252,1,0,0.3620689655172414,0.3620689655172414
9535,0,0,1,30,1,4489,0,3,0.037037037037037035,0.037037037037037035
8985,0,0,1,3,1,1046,1,0,0.0,0.0
9809,1,1,2,38,1,-1,1,0,0.0718562874251497,0.0718562874251497
3409,0,1,0,56,1,8043,0,6,0.0,0.0
7372,0,0,4,6,1,4609,1,3,0.0,0.0
6443,0,1,0,565,0,8645,1,5,0.0,0.0
8320,1,1,0,181,0,6075,0,6,0.08080808080808081,0.08080808080808081
7513,0,1,0,26,1,7005,1,4,0.0,0.0
6731,0,0,0,24,1,-1,0,3,0.0,0.0
6046,0,1,0,102,1,5351,0,3,0.0,0.0
5373,1,0,3,11,1,-1,1,1,0.3787878787878788,0.3787878787878788
8885,1,0,2,16,1,241,1,0,0.684931506849315,0.684931506849315
6328,0,0,0,66,0,4949,0,7,0.15492957746478872,0.15492957746478872
6666,0,1,0,79,1,3737,0,4,0.0,0.0
3193,0,0,0,78,1,12031,0,4,0.0,0.0
941,0,0,0,108,0,8346,0,10,0.0,0.0
7363,0,0,0,34,1,1629,1,1,0.024390243902439025,0.024390243902439025
3505,0,1,0,174,1,4884,0,3,0.0,0.0
7112,0,0,0,9,1,5160,0,8,0.0,0.0
10668,0,0,1,0,1,3668,1,2,0.0,0.0
8022,0,0,0,0,1,-1,0,4,0.0,0.0
869,0,1,1,5,1,5879,1,0,0.0,0.0
4822,0,1,0,21,1,760,1,0,0.0,0.0
8590,0,0,0,13,1,100,1,0,0.0,0.0
2324,0,0,0,206,1,2578,1,2,0.012987012987012988,0.012987012987012988
6749,0,1,0,54,1,2545,0,2,0.0,0.0
1516,0,0,0,76,1,-1,1,5,0.14285714285714285,0.14285714285714285
9036,1,0,3,63,1,2887,1,1,0.1917808219178082,0.1917808219178082
795,0,0,0,277,0,2165,0,2,0.0,0.0
7280,0,0,2,90,1,2699,0,4,0.0,0.0
2499,0,0,0,30,1,9694,0,5,0.015037593984962405,0.015037593984962405
1769,0,0,0,33,1,2191,1,0,0.09803921568627451,0.09803921568627451
491,1,0,0,30,1,5767,1,2,0.2222222222222222,0.2222222222222222
6173,0,1,0,13,0,-1,1,1,0.0,0.0
8831,1,0,3,11,1,-1,1,1,0.16455696202531644,0.16455696202531644
5271,0,0,0,48,1,1546,1,2,0.04477611940298507,0.04477611940298507
3488,0,1,0,98,0,9754,0,5,0.0,0.0
10097,0,1,1,0,1,7748,1,5,0.0547945205479452,0.0547945205479452
178,0,0,0,105,0,-1,0,2,0.0,0.0
10630,1,0,0,14,1,2965,1,0,0.35185185185185186,0.35185185185185186
8783,0,1,0,125,1,5311,1,2,0.037037037037037035,0.037037037037037035
8619,0,1,1,71,1,8329,0,4,0.0,0.0
9155,0,0,0,103,1,6996,1,1,0.06060606060606061,0.06060606060606061
9512,0,0,0,334,1,5443,1,2,0.08108108108108109,0.08108108108108109
6165,0,0,4,10,1,3228,1,2,0.0,0.0
5087,0,0,2,1,0,8346,1,10,0.32967032967032966,0.32967032967032966
48,0,1,0,420,1,-1,0,6,0.15384615384615385,0.15384615384615385
5578,1,0,0,57,1,3277,1,2,0.2112676056338028,0.2112676056338028
8399,0,0,0,58,1,4079,0,5,0.0,0.0
8421,1,0,0,51,1,3992,1,0,0.20408163265306123,0.20408163265306123
11045,0,0,2,20,1,1709,1,3,0.0,0.0
1781,0,1,0,0,0,-1,0,5,0.0,0.0
8286,0,1,0,37,1,-1,0,3,0.0,0.0
3490,0,0,0,41,1,4447,0,4,0.0,0.0
6549,0,1,0,47,0,6290,0,3,0.0,0.0
1817,0,1,0,97,1,-1,0,4,0.0,0.0
10451,0,0,0,15,1,1982,1,0,0.0,0.0
3529,0,1,0,188,0,5509,0,7,0.0,0.0
5580,0,0,0,152,1,-1,0,5,0.0,0.0
8955,0,0,3,1,1,322,1,0,0.0379746835443038,0.0379746835443038
7382,0,0,0,729,0,7131,0,7,0.0,0.0
5635,0,0,2,21,1,5615,1,5,0.0625,0.0625
3752,0,0,0,31,1,1872,1,1,0.0,0.0
3218,0,0,0,1,1,7083,1,3,0.0,0.0
1210,0,0,0,0,1,1014,1,0,0.0,0.0
6038,0,1,0,14,0,3029,0,4,0.0,0.0
10350,0,0,0,22,1,5614,1,5,0.06521739130434782,0.06521739130434782
9381,0,1,2,86,0,1048,1,0,0.0,0.0
5089,0,0,0,2228,1,9269,1,7,0.14285714285714285,0.14285714285714285
1815,0,1,0,188,1,2871,0,3,0.0,0.0
3804,0,0,1,4,1,1852,1,0,0.06578947368421052,0.06578947368421052
8661,0,0,0,363,0,9799,0,8,0.14035087719298245,0.14035087719298245
7033,0,1,0,0,1,-1,1,1,0.02040816326530612,0.02040816326530612
10420,0,0,0,30,1,5158,0,8,0.0,0.0
10414,0,1,0,0,1,1,1,0,0.07142857142857142,0.07142857142857142
10198,0,0,0,21,1,226,1,0,0.0,0.0
10226,0,0,0,35,0,7430,1,6,0.0,0.0
23,0,0,0,59,1,3476,0,4,0.0,0.0
8658,1,0,1,208,1,6056,0,8,0.12121212121212122,0.12121212121212122
2764,0,1,0,89,1,5585,0,5,0.0,0.0
11186,0,1,0,0,1,98,1,2,0.022222222222222223,0.022222222222222223
5877,0,0,1,19,1,232,1,0,0.0,0.0
1584,0,0,1,23,1,976,1,0,0.0,0.0
3855,0,1,0,127,1,3887,0,3,0.0,0.0
332,0,1,0,36,0,7753,0,5,0.13043478260869565,0.13043478260869565
9887,0,1,0,65,1,8048,0,6,0.14285714285714285,0.14285714285714285
4793,0,0,0,7,1,2840,0,2,0.0,0.0
5307,0,0,0,13,0,-1,0,5,0.0,0.0
852,0,1,0,276,1,4929,0,5,0.0,0.0
11047,1,0,0,29,1,-1,1,0,0.625,0.625
6784,0,0,0,20,1,6382,1,3,0.0,0.0
8055,0,0,0,21,1,985,0,0,0.16783216783216784,0.16783216783216784
7589,0,1,0,193,1,6256,0,6,0.0,0.0
7530,1,0,3,25,1,-1,1,0,0.24277456647398843,0.24277456647398843
4502,0,0,0,805,1,7657,0,7,0.0,0.0
1632,0,1,2,132,1,1706,1,2,0.050505050505050504,0.050505050505050504
2768,0,1,0,129,0,6495,0,5,0.0,0.0
9047,0,0,0,26,1,8019,1,4,0.045454545454545456,0.045454545454545456
2811,1,0,0,12,1,2996,1,2,0.34782608695652173,0.34782608695652173
4986,0,0,0,72,0,7772,0,6,0.0,0.0
9309,0,0,0,0,1,834,1,1,0.0,0.0
5215,0,1,0,0,1,12805,0,7,0.06153846153846154,0.06153846153846154
9541,0,0,3,0,1,-1,1,1,0.01694915254237288,0.01694915254237288
5123,0,1,1,0,1,255,1,0,0.0,0.0
4326,0,0,1,42,1,12710,0,6,0.05555555555555555,0.05555555555555555
2209,0,1,0,22,1,12872,1,5,0.023255813953488372,0.023255813953488372
1959,0,0,0,4,1,-1,1,0,0.022727272727272728,0.022727272727272728
4291,1,0,0,167,1,7160,1,3,0.21621621621621623,0.21621621621621623
7245,0,0,0,302,1,-1,0,3,0.0,0.0
2053,0,1,0,64,1,2783,0,5,0.08823529411764706,0.08823529411764706
9848,0,1,0,80,1,6106,1,6,0.13333333333333333,0.13333333333333333
666,0,1,0,108,1,5379,0,5,0.0,0.0
6944,0,1,0,24,0,9284,0,5,0.0,0.0
10293,0,1,0,54,0,-1,0,3,0.0,0.0
6752,0,0,0,8,1,3379,0,0,0.022727272727272728,0.022727272727272728
11291,1,0,0,9,1,7765,0,5,0.03937007874015748,0.03937007874015748
5921,0,1,0,17,0,4169,0,6,0.0,0.0
1512,1,1,0,259,0,3825,1,0,0.14583333333333334,0.14583333333333334
10130,0,0,0,1,1,2995,1,1,0.04,0.04
8630,0,1,4,6,1,4609,1,3,0.0,0.0
6574,0,0,0,1,1,7083,1,3,0.05357142857142857,0.05357142857142857
920,0,1,0,3,1,11,1,0,0.08695652173913043,0.08695652173913043
6089,1,0,4,6,1,-1,1,0,0.5912408759124088,0.5912408759124088
3908,0,1,0,59,1,-1,0,4,0.0,0.0
1886,0,0,0,103,1,6831,1,0,0.10526315789473684,0.10526315789473684
8516,0,0,0,12,0,-1,1,2,0.11764705882352941,0.11764705882352941
4261,0,1,0,6,1,8618,0,5,0.0,0.0
5177,0,1,0,67,1,932,0,1,0.0,0.0
8813,0,0,0,13,1,-1,1,0,0.0,0.0
9149,0,1,0,58,1,5166,0,3,0.0,0.0
3527,0,0,0,129,1,1984,0,2,0.0,0.0
4424,0,1,0,10,1,1661,0,2,0.0,0.0
10850,0,0,0,105,1,7298,0,5,0.027777777777777776,0.027777777777777776
6139,0,1,0,14,1,4565,1,4,0.057692307692307696,0.057692307692307696
3188,0,1,2,28,1,3716,1,0,0.0,0.0
1532,0,0,0,195,1,7298,0,5,0.0,0.0
9240,0,1,0,52,0,11555,1,7,0.16279069767441862,0.16279069767441862
5418,0,1,1,4,1,1338,1,0,0.0,0.0
3561,0,1,0,75,0,6111,0,5,0.0,0.0
1562,0,1,0,29,1,4887,0,3,0.0,0.0
9860,0,1,0,78,0,6109,0,5,0.0,0.0
4006,0,0,1,12,1,-1,1,0,0.06349206349206349,0.06349206349206349
4618,0,0,0,34,1,3771,1,1,0.05555555555555555,0.05555555555555555
8908,0,1,0,0,1,-1,1,0,0.0,0.0
3566,0,1,0,47,1,2298,0,4,0.0,0.0
46,0,1,0,279,0,7839,0,6,0.0,0.0
1470,1,0,0,0,1,-1,1,0,0.8125,0.8125
4740,0,0,0,0,1,2521,1,7,0.06666666666666667,0.06666666666666667
7634,1,0,0,4,1,4003,1,0,0.19298245614035087,0.19298245614035087
7816,0,0,0,14,0,265,1,0,0.0,0.0
4451,0,0,0,0,1,-1,1,2,0.06382978723404255,0.06382978723404255
5270,1,0,0,21,1,5614,1,5,0.358974358974359,0.358974358974359
7160,0,0,0,0,1,454,1,0,0.20408163265306123,0.20408163265306123
3681,0,0,0,0,1,6715,1,1,0.0,0.0
10716,0,1,0,21,1,7354,1,4,0.08450704225352113,0.08450704225352113
5184,0,0,0,0,1,4182,1,0,0.0,0.0
2972,1,0,1,25,1,8348,1,10,0.0970873786407767,0.0970873786407767
8990,1,0,0,103,1,7062,1,1,0.4716981132075472,0.4716981132075472
7822,0,1,0,43,1,-1,0,2,0.0,0.0
5145,0,1,0,307,1,8227,0,5,0.0,0.0
3086,0,0,4,6,1,4609,1,3,0.0,0.0
243,0,0,0,139,0,8046,0,5,0.020833333333333332,0.020833333333333332
3932,0,1,0,289,0,9285,0,7,0.0,0.0
11144,0,1,0,1,1,5966,0,5,0.0,0.0
8636,0,1,0,211,1,2342,1,3,0.0,0.0
